dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,budget_in_bytes,is_guideline,lookup_time,lookup_accu
books_200M_uint64,200000000,radix,linear_regression,4194302,none,model_biased_linear,67108856,0,20000000,67108864,0,4943528505,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,4194302,none,model_biased_linear,67108856,1,20000000,67108864,0,4923618157,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,4194302,none,model_biased_linear,67108856,2,20000000,67108864,0,4926639232,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,2796201,labs,binary,67108848,0,20000000,67108864,0,3893063424,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,2796201,labs,binary,67108848,1,20000000,67108864,0,3882858662,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,2796201,labs,binary,67108848,2,20000000,67108864,0,3882408252,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,2097151,lind,model_biased_binary,67108856,0,20000000,67108864,0,3790740785,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,2097151,lind,model_biased_binary,67108856,1,20000000,67108864,0,3782489531,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,2097151,lind,model_biased_binary,67108856,2,20000000,67108864,0,3772750827,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,4194302,none,model_biased_exponential,67108864,0,20000000,67108864,1,3372413660,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,4194302,none,model_biased_exponential,67108864,1,20000000,67108864,1,3364329718,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,4194302,none,model_biased_exponential,67108864,2,20000000,67108864,1,3357155627,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_exponential,134217728,0,20000000,134217728,0,3164557870,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_exponential,134217728,1,20000000,134217728,0,3148289657,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_exponential,134217728,2,20000000,134217728,0,3145055593,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_linear,134217728,0,20000000,134217728,0,3219518589,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_linear,134217728,1,20000000,134217728,0,3206479206,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_linear,134217728,2,20000000,134217728,0,3209315195,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,5592404,labs,binary,134217728,0,20000000,134217728,0,4114078423,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,5592404,labs,binary,134217728,1,20000000,134217728,0,4064363546,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,5592404,labs,binary,134217728,2,20000000,134217728,0,4069323848,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,4194303,lind,model_biased_binary,134217728,0,20000000,134217728,0,3711450571,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,4194303,lind,model_biased_binary,134217728,1,20000000,134217728,0,3671709340,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,4194303,lind,model_biased_binary,134217728,2,20000000,134217728,0,3682067392,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388605,none,model_biased_exponential,134217728,0,20000000,134217728,0,3203110907,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388605,none,model_biased_exponential,134217728,1,20000000,134217728,0,3197966408,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388605,none,model_biased_exponential,134217728,2,20000000,134217728,0,3187217632,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388605,none,model_biased_linear,134217728,0,20000000,134217728,0,3481908092,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388605,none,model_biased_linear,134217728,1,20000000,134217728,0,3466345663,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388605,none,model_biased_linear,134217728,2,20000000,134217728,0,3455441067,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,5592403,labs,binary,134217720,0,20000000,134217728,0,4284169877,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,5592403,labs,binary,134217720,1,20000000,134217728,0,4255301036,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,5592403,labs,binary,134217720,2,20000000,134217728,0,4265676259,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,4194302,lind,model_biased_binary,134217712,0,20000000,134217728,0,3811686205,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,4194302,lind,model_biased_binary,134217712,1,20000000,134217728,0,3804013865,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,4194302,lind,model_biased_binary,134217712,2,20000000,134217728,0,3805882910,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,8388606,none,model_biased_exponential,134217728,0,20000000,134217728,0,5009855574,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,8388606,none,model_biased_exponential,134217728,1,20000000,134217728,0,5011706932,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,8388606,none,model_biased_exponential,134217728,2,20000000,134217728,0,5019955797,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,5592404,labs,binary,134217728,0,20000000,134217728,0,5576102228,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,5592404,labs,binary,134217728,1,20000000,134217728,0,5586601547,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,5592404,labs,binary,134217728,2,20000000,134217728,0,5581661083,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,4194303,lind,model_biased_binary,134217728,0,20000000,134217728,0,5166007389,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,4194303,lind,model_biased_binary,134217728,1,20000000,134217728,0,5165844948,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,4194303,lind,model_biased_binary,134217728,2,20000000,134217728,0,5158124878,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,8388606,none,model_biased_exponential,134217720,0,20000000,134217728,0,3297557290,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,8388606,none,model_biased_exponential,134217720,1,20000000,134217728,0,3270692755,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,8388606,none,model_biased_exponential,134217720,2,20000000,134217728,0,3282133158,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,8388606,none,model_biased_linear,134217720,0,20000000,134217728,0,4055163662,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,8388606,none,model_biased_linear,134217720,1,20000000,134217728,0,4054034359,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,8388606,none,model_biased_linear,134217720,2,20000000,134217728,0,4064658553,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,5592404,labs,binary,134217720,0,20000000,134217728,0,3814768197,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,5592404,labs,binary,134217720,1,20000000,134217728,0,3785738122,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,5592404,labs,binary,134217720,2,20000000,134217728,0,3796933886,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,4194303,lind,model_biased_binary,134217720,0,20000000,134217728,0,3643182991,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,4194303,lind,model_biased_binary,134217720,1,20000000,134217728,0,3645322803,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,4194303,lind,model_biased_binary,134217720,2,20000000,134217728,0,3633711782,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_exponential,134217728,0,20000000,134217728,1,3161709229,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_exponential,134217728,1,20000000,134217728,1,3150862089,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388606,none,model_biased_exponential,134217728,2,20000000,134217728,1,3144631646,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,16777214,none,model_biased_exponential,268435456,0,20000000,268435456,0,2994504834,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,16777214,none,model_biased_exponential,268435456,1,20000000,268435456,0,3000545368,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,16777214,none,model_biased_exponential,268435456,2,20000000,268435456,0,2995592153,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,16777214,none,model_biased_linear,268435456,0,20000000,268435456,0,3020755386,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,16777214,none,model_biased_linear,268435456,1,20000000,268435456,0,3006594794,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,16777214,none,model_biased_linear,268435456,2,20000000,268435456,0,2994970547,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,11184809,labs,binary,268435448,0,20000000,268435456,0,4007205603,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,11184809,labs,binary,268435448,1,20000000,268435456,0,3986636504,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,11184809,labs,binary,268435448,2,20000000,268435456,0,3981839658,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388607,lind,model_biased_binary,268435456,0,20000000,268435456,0,3479960987,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388607,lind,model_biased_binary,268435456,1,20000000,268435456,0,3467111007,2000207222435828
books_200M_uint64,200000000,linear_spline,linear_regression,8388607,lind,model_biased_binary,268435456,2,20000000,268435456,0,3466581645,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,16777213,none,model_biased_exponential,268435456,0,20000000,268435456,0,2968964489,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,16777213,none,model_biased_exponential,268435456,1,20000000,268435456,0,2962867780,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,16777213,none,model_biased_exponential,268435456,2,20000000,268435456,0,2950438579,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,16777213,none,model_biased_linear,268435456,0,20000000,268435456,0,3034271370,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,16777213,none,model_biased_linear,268435456,1,20000000,268435456,0,3029049026,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,16777213,none,model_biased_linear,268435456,2,20000000,268435456,0,3025684311,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,11184808,labs,binary,268435440,0,20000000,268435456,0,4125775208,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,11184808,labs,binary,268435440,1,20000000,268435456,0,4105253949,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,11184808,labs,binary,268435440,2,20000000,268435456,0,4111918901,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388606,lind,model_biased_binary,268435440,0,20000000,268435456,0,3630069795,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388606,lind,model_biased_binary,268435440,1,20000000,268435456,0,3592348836,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_regression,8388606,lind,model_biased_binary,268435440,2,20000000,268435456,0,3592871766,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,16777214,none,model_biased_exponential,268435456,0,20000000,268435456,0,4840034674,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,16777214,none,model_biased_exponential,268435456,1,20000000,268435456,0,4843228147,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,16777214,none,model_biased_exponential,268435456,2,20000000,268435456,0,4839007455,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,11184809,labs,binary,268435448,0,20000000,268435456,0,5542624205,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,11184809,labs,binary,268435448,1,20000000,268435456,0,5530545313,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,11184809,labs,binary,268435448,2,20000000,268435456,0,5537437402,2000207222435828
books_200M_uint64,200000000,linear_regression,linear_regression,8388607,lind,model_biased_binary,268435456,0,20000000,268435456,0,4912912571,2000207222435828
