dataset,n_keys,index,config,size_in_bytes,rep,n_samples,build_time,eval_time,lookup_time,eval_accu,lookup_accu
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",4742445136,1,20000000,17003914727,1475965548,3427093254,4000414735763634,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",4742445136,2,20000000,16177322624,1486321590,3426832932,4000414735763634,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",267321424,0,20000000,6197041631,786113260,4924527208,4000418553513031,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",267321424,1,20000000,6200637646,781065390,4941413297,4000418553513031,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",267321424,2,20000000,6193196477,781803608,4933664050,4000418553513031,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",2669246544,0,20000000,9451198498,1160643083,3451099571,4000415003241873,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",2669246544,1,20000000,10888942995,1216685986,3467039361,4000415003241873,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",2669246544,2,20000000,11134549271,1157983895,3438502402,4000415003241873,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",126361680,0,20000000,5721901873,671715128,5402453397,4000422786433616,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",126361680,1,20000000,5720758006,687367698,5379164627,4000422786433616,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",126361680,2,20000000,5739579463,671316799,5412743221,4000422786433616,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",1347629136,0,20000000,6927075815,1050155871,3892089949,4000415507591582,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",1347629136,1,20000000,7667239883,1047723432,3885867766,4000415507591582,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",1347629136,2,20000000,9335588398,1032070064,3884601539,4000415507591582,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",119397712,0,20000000,7072207305,1194102330,4899980816,4000416445633242,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",119397712,1,20000000,7075976197,1194124095,4904918161,4000416445633242,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",119397712,2,20000000,7070970971,1206391687,4897324399,4000416445633242,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",775348048,0,20000000,11017339544,1786120054,4287168200,4000414697556262,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",775348048,1,20000000,9519325559,1770552373,4280429005,4000414697556262,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",775348048,2,20000000,9423350256,1769494442,4281770357,4000414697556262,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",61699920,0,20000000,6709433298,1004321792,5452435619,4000418275581960,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",61699920,1,20000000,6711565481,1018860849,5442826541,4000418275581960,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",61699920,2,20000000,6711199554,1005723634,5455566663,4000418275581960,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",378371152,0,20000000,7738043372,1535959339,4342682532,4000414943551201,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",378371152,1,20000000,8304319717,1532398084,4359635314,4000414943551201,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",378371152,2,20000000,8242575924,1540033577,4352856833,4000414943551201,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",28435280,0,20000000,6442582185,811681822,6108502738,4000421745918596,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",28435280,1,20000000,6438557968,809346505,6097308479,4000421745918596,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",28435280,2,20000000,6447879646,807262933,6086000158,4000421745918596,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",211506512,0,20000000,7373754356,1345206504,4501763077,4000415455251034,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",211506512,1,20000000,7821392038,1361396059,4497458259,4000415455251034,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",211506512,2,20000000,7717818211,1330704123,4495364824,4000415455251034,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",372466016,0,20000000,16784953104,5891904211,8969795226,6000621681115657,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",372466016,1,20000000,16786391959,5900202801,8970217306,6000621681115657,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",372466016,2,20000000,16785284344,5898760205,8962225090,6000621681115657,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",337688,0,20000000,11118759978,2101336223,13253532548,6000618741169467,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",337688,1,20000000,11117861810,2101152093,13255909793,6000618741169467,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",337688,2,20000000,11116203552,2101221339,13253522417,6000618741169467,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",2620744,0,20000000,11724450436,2539118413,10107162492,6000621257043319,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",2620744,1,20000000,11723968428,2538956041,10101001379,6000621257043319,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",2620744,2,20000000,11724066127,2538660243,10099515206,6000621257043319,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",21769080,0,20000000,13113367178,3234122629,8456099924,6000621608367061,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",21769080,1,20000000,13114567089,3234265623,8460261287,6000621608367061,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",21769080,2,20000000,13113392796,3234252621,8461547225,6000621608367061,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",190643184,0,20000000,15986263293,5567356464,8978315681,6000621673392844,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",190643184,1,20000000,15981083850,5567689576,8978588019,6000621673392844,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",190643184,2,20000000,15982429710,5567412647,8978187167,6000621673392844,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",172176,0,20000000,11069796341,1651215285,13949781684,6000616029320498,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",172176,1,20000000,11069725756,1651441915,13951562330,6000616029320498,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",172176,2,20000000,11070124263,1651405836,13951796431,6000616029320498,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",1312872,0,20000000,11451418641,2440574449,11047480857,6000620906490323,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",1312872,1,20000000,11450602304,2440961773,11050265526,6000620906490323,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",1312872,2,20000000,11450377609,2441388082,11048716468,6000620906490323,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",10654744,0,20000000,12525074829,2854919925,8393492968,6000621549060667,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",10654744,1,20000000,12524647378,2854867366,8393067959,6000621549060667,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",10654744,2,20000000,12524281489,2855199452,8393126777,6000621549060667,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=4,epsilon_recursive=16",93190336,0,20000000,14806470053,5201663372,8965368957,6000621661883566,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=4,epsilon_recursive=16",93190336,1,20000000,14805767523,5201383067,8965308012,6000621661883566,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=4,epsilon_recursive=16",93190336,2,20000000,14805629830,5202498004,8965771512,6000621661883566,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=4096,epsilon_recursive=16",88832,0,20000000,10879038213,1576508993,15252525279,6000610769828704,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=4096,epsilon_recursive=16",88832,1,20000000,10879149689,1575752854,15251600469,6000610769828704,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=4096,epsilon_recursive=16",88832,2,20000000,10879340349,1576410776,15251526798,6000610769828704,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=512,epsilon_recursive=16",664184,0,20000000,11257780000,2277312830,12072451464,6000620189281497,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=512,epsilon_recursive=16",664184,1,20000000,11258090389,2277122069,12071192141,6000620189281497,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=512,epsilon_recursive=16",664184,2,20000000,11258045234,2277027810,12075754076,6000620189281497,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",5270648,0,20000000,12215030226,2660019478,9212369718,6000621444148261,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",5270648,1,20000000,12215018930,2660021269,9205416115,6000621444148261,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",5270648,2,20000000,12215484265,2659772645,9205721988,6000621444148261,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",44966928,0,20000000,13839826635,4591546825,8893451202,6000621642409515,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",44966928,1,20000000,13840968673,4591521431,8893558495,6000621642409515,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",44966928,2,20000000,13846515599,4590850968,8893740506,6000621642409515,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",46080,0,20000000,10849121191,1549489390,16958476678,6000598009714712,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",46080,1,20000000,10849454728,1549636476,16956743931,6000598009714712,2000207222435828
osm_cellids_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",46080,2,20000000,10849639492,1549607602,16955336597,6000598009714712,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",826623324,0,20000000,8268364520,12924916885,16023745389,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",826623324,0,20000000,8268364520,12924916885,16023745389,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",826623324,1,20000000,8279373279,12929274901,16018514297,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",826623324,1,20000000,8279373279,12929274901,16018514297,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",826623324,2,20000000,8284989684,12929751078,16017747481,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",826623324,2,20000000,8284989684,12929751078,16017747481,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",826632460,0,20000000,8271291593,12073245622,15522801236,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",826632460,0,20000000,8271291593,12073245622,15522801236,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",826632460,1,20000000,8280225426,12076367764,15534520168,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",826632460,1,20000000,8280225426,12076367764,15534520168,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",826632460,2,20000000,8280011022,12076705199,15526628348,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",826632460,2,20000000,8280011022,12076705199,15526628348,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",826669004,0,20000000,8269341342,11075908921,14885205944,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",826669004,0,20000000,8269341342,11075908921,14885205944,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",826669004,1,20000000,8283677464,11080808286,14885531088,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",826669004,1,20000000,8283677464,11080808286,14885531088,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",826669004,2,20000000,8280767753,11076544251,14885965418,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",826669004,2,20000000,8280767753,11076544251,14885965418,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",826815184,0,20000000,8278258015,9950195870,14083768801,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",826815184,0,20000000,8278258015,9950195870,14083768801,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",826815184,1,20000000,8287041954,9966573104,14176871727,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",826815184,1,20000000,8287041954,9966573104,14176871727,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",826815184,2,20000000,8284569404,9954894415,14093424730,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",826815184,2,20000000,8284569404,9954894415,14093424730,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",829738776,0,20000000,8278935145,7663146552,11927511551,4000414472901856,2000207222435828
osm_cellids_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",829738776,0,20000000,8278935145,7663146552,11927511551,4000414472901856,2000207222435828
