dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,lookup_time,lookup_accu
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,none,model_biased_exponential,1048624,0,20000000,5769556511,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,none,model_biased_exponential,1048624,1,20000000,5779645515,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,none,model_biased_exponential,1048624,2,20000000,5779630200,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gabs,binary,1048632,0,20000000,7724266786,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gabs,binary,1048632,1,20000000,7722357805,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gabs,binary,1048632,2,20000000,7711894204,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gind,model_biased_binary,1048640,0,20000000,7121862481,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gind,model_biased_binary,1048640,1,20000000,7130724053,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gind,model_biased_binary,1048640,2,20000000,7122318011,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gind,binary,1048640,0,20000000,7787175052,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gind,binary,1048640,1,20000000,7774785298,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,gind,binary,1048640,2,20000000,7786047141,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,labs,binary,1572912,0,20000000,5533440386,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,labs,binary,1572912,1,20000000,5532379807,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,labs,binary,1572912,2,20000000,5533230243,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,lind,model_biased_binary,2097200,0,20000000,5368791873,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,lind,model_biased_binary,2097200,1,20000000,5368744987,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,lind,model_biased_binary,2097200,2,20000000,5368346388,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,lind,binary,2097200,0,20000000,5282179599,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,lind,binary,2097200,1,20000000,5282011915,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,65536,lind,binary,2097200,2,20000000,5270630951,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,none,model_biased_linear,2097200,0,20000000,7137354461,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,none,model_biased_linear,2097200,1,20000000,7125667239,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,none,model_biased_linear,2097200,2,20000000,7135902316,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,none,model_biased_exponential,2097200,0,20000000,5463658993,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,none,model_biased_exponential,2097200,1,20000000,5462393610,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,none,model_biased_exponential,2097200,2,20000000,5462677236,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gabs,binary,2097208,0,20000000,7456108363,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gabs,binary,2097208,1,20000000,7454691721,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gabs,binary,2097208,2,20000000,7454921301,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gind,model_biased_binary,2097216,0,20000000,6725236674,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gind,model_biased_binary,2097216,1,20000000,6715336004,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gind,model_biased_binary,2097216,2,20000000,6727460002,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gind,binary,2097216,0,20000000,7193801888,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gind,binary,2097216,1,20000000,7176677591,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,gind,binary,2097216,2,20000000,7186012139,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,labs,binary,3145776,0,20000000,5339895864,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,labs,binary,3145776,1,20000000,5339642943,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,labs,binary,3145776,2,20000000,5339584556,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,lind,model_biased_binary,4194352,0,20000000,5181951555,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,lind,model_biased_binary,4194352,1,20000000,5171105329,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,lind,model_biased_binary,4194352,2,20000000,5182344616,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,lind,binary,4194352,0,20000000,5129366869,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,lind,binary,4194352,1,20000000,5119159108,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,131072,lind,binary,4194352,2,20000000,5130248941,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,none,model_biased_linear,4194352,0,20000000,6819268390,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,none,model_biased_linear,4194352,1,20000000,6818919278,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,none,model_biased_linear,4194352,2,20000000,6818909337,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,none,model_biased_exponential,4194352,0,20000000,5237915758,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,none,model_biased_exponential,4194352,1,20000000,5226835328,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,none,model_biased_exponential,4194352,2,20000000,5237143702,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gabs,binary,4194360,0,20000000,7379449607,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gabs,binary,4194360,1,20000000,7377615716,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gabs,binary,4194360,2,20000000,7377177159,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gind,model_biased_binary,4194368,0,20000000,6643489893,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gind,model_biased_binary,4194368,1,20000000,6633250284,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gind,model_biased_binary,4194368,2,20000000,6632463711,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gind,binary,4194368,0,20000000,6686215779,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gind,binary,4194368,1,20000000,6686693208,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,gind,binary,4194368,2,20000000,6674307847,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,labs,binary,6291504,0,20000000,5249979022,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,labs,binary,6291504,1,20000000,5262896177,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,labs,binary,6291504,2,20000000,5260763832,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,lind,model_biased_binary,8388656,0,20000000,5053376124,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,lind,model_biased_binary,8388656,1,20000000,5064963545,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,lind,model_biased_binary,8388656,2,20000000,5054612612,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,lind,binary,8388656,0,20000000,4984867691,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,lind,binary,8388656,1,20000000,4984046170,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,262144,lind,binary,8388656,2,20000000,4984547090,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,none,model_biased_linear,8388656,0,20000000,6655893325,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,none,model_biased_linear,8388656,1,20000000,6644397571,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,none,model_biased_linear,8388656,2,20000000,6655135790,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,none,model_biased_exponential,8388656,0,20000000,4999441826,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,none,model_biased_exponential,8388656,1,20000000,5010872373,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,none,model_biased_exponential,8388656,2,20000000,5001059270,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gabs,binary,8388664,0,20000000,7303924003,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gabs,binary,8388664,1,20000000,7302577011,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gabs,binary,8388664,2,20000000,7302180540,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gind,model_biased_binary,8388672,0,20000000,6323193785,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gind,model_biased_binary,8388672,1,20000000,6319922595,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gind,model_biased_binary,8388672,2,20000000,6317298618,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gind,binary,8388672,0,20000000,6583941020,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gind,binary,8388672,1,20000000,6571437843,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,gind,binary,8388672,2,20000000,6570215057,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,labs,binary,12582960,0,20000000,5110308803,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,labs,binary,12582960,1,20000000,5118172816,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,labs,binary,12582960,2,20000000,5107101703,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,lind,model_biased_binary,16777264,0,20000000,4894000950,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,lind,model_biased_binary,16777264,1,20000000,4893036182,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,lind,model_biased_binary,16777264,2,20000000,4893586643,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,lind,binary,16777264,0,20000000,4863761916,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,lind,binary,16777264,1,20000000,4863077905,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,524288,lind,binary,16777264,2,20000000,4862787555,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,none,model_biased_linear,16777264,0,20000000,6430782919,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,none,model_biased_linear,16777264,1,20000000,6429269356,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,none,model_biased_linear,16777264,2,20000000,6429740984,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,none,model_biased_exponential,16777264,0,20000000,4699306346,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,none,model_biased_exponential,16777264,1,20000000,4708763308,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,none,model_biased_exponential,16777264,2,20000000,4698776625,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gabs,binary,16777272,0,20000000,6986796245,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gabs,binary,16777272,1,20000000,6995432039,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gabs,binary,16777272,2,20000000,6986378455,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gind,model_biased_binary,16777280,0,20000000,5904380871,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gind,model_biased_binary,16777280,1,20000000,5893300444,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gind,model_biased_binary,16777280,2,20000000,5896873094,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gind,binary,16777280,0,20000000,6090722294,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gind,binary,16777280,1,20000000,6079391766,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,gind,binary,16777280,2,20000000,6078744016,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,labs,binary,25165872,0,20000000,4944793001,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,labs,binary,25165872,1,20000000,4944310342,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,labs,binary,25165872,2,20000000,4944333834,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,lind,model_biased_binary,33554480,0,20000000,4690981761,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,lind,model_biased_binary,33554480,1,20000000,4680413585,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,lind,model_biased_binary,33554480,2,20000000,4690134281,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,lind,binary,33554480,0,20000000,4703045158,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,lind,binary,33554480,1,20000000,4692246563,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,1048576,lind,binary,33554480,2,20000000,4702844880,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,2097152,none,model_biased_linear,33554480,0,20000000,5940752479,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,2097152,none,model_biased_linear,33554480,1,20000000,5941554947,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,2097152,none,model_biased_linear,33554480,2,20000000,5941727085,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,2097152,none,model_biased_exponential,33554480,0,20000000,4401351539,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,2097152,none,model_biased_exponential,33554480,1,20000000,4402452506,2000207222435828
books_200M_uint64,200000000,cubic_spline,linear_spline,2097152,none,model_biased_exponential,33554480,2,20000000,4402905797,2000207222435828
