dataset,n_keys,rmi,layer1,layer2,n_models,bounds,size_in_bytes,rep,build_time,checksum
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,lind,2080,2,6510550065,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,none,1056,0,5711229062,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,none,1056,1,5711022059,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,none,1056,2,5724097286,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,gabs,1064,0,8517530281,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,gabs,1064,1,8543081127,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,gabs,1064,2,8531455274,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,gind,1072,0,8388500486,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,gind,1072,1,8401725140,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,gind,1072,2,8401380095,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,labs,1568,0,8504273315,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,labs,1568,1,8505042666,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,labs,1568,2,8504321205,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,lind,2080,0,8639583127,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,lind,2080,1,8652610807,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,64,lind,2080,2,8639338929,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,none,1048,0,1075159942,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,none,1048,1,1101119909,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,none,1048,2,1088127610,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,gabs,1056,0,3641606850,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,gabs,1056,1,3640968249,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,gabs,1056,2,3641211139,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,gind,1064,0,3515152781,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,gind,1064,1,3516146270,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,gind,1064,2,3516369749,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,labs,1560,0,3794444560,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,labs,1560,1,3807379126,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,labs,1560,2,3794439975,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,lind,2072,0,3870484711,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,lind,2072,1,3882618481,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,64,lind,2072,2,3884921697,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,none,1048,0,3188874605,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,none,1048,1,3189350765,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,none,1048,2,3202205025,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,gabs,1056,0,5860172584,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,gabs,1056,1,5873614604,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,gabs,1056,2,5873503031,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,gind,1064,0,5596036691,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,gind,1064,1,5621989739,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,gind,1064,2,5609018744,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,labs,1560,0,5748019109,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,labs,1560,1,5747851522,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,labs,1560,2,5760458047,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,lind,2072,0,5884026832,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,lind,2072,1,5896981233,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,64,lind,2072,2,5897111049,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,none,2096,0,1813539613,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,none,2096,1,1826460418,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,none,2096,2,1826440347,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,gabs,2104,0,5210314883,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,gabs,2104,1,5223020847,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,gabs,2104,2,5210399052,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,gind,2112,0,5030527965,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,gind,2112,1,5055780577,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,gind,2112,2,5042893828,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,labs,3120,0,5141121117,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,labs,3120,1,5141065891,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,labs,3120,2,5140841682,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,lind,4144,0,5215736906,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,lind,4144,1,5216266342,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,128,lind,4144,2,5229059588,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,none,2096,0,3981797676,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,none,2096,1,3981587311,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,none,2096,2,3981591756,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,gabs,2104,0,7346150218,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,gabs,2104,1,7358409951,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,gabs,2104,2,7358706742,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,gind,2112,0,7217638077,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,gind,2112,1,7217189950,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,gind,2112,2,7229800291,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,labs,3120,0,7241860662,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,labs,3120,1,7255157274,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,labs,3120,2,7241645710,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,lind,4144,0,7342404995,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,lind,4144,1,7355137832,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,128,lind,4144,2,7355002480,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,none,2080,0,1475436338,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,none,2080,1,1488155242,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,none,2080,2,1488278578,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,gabs,2088,0,4302154884,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,gabs,2088,1,4314842911,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,gabs,2088,2,4301991638,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,gind,2096,0,4189416143,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,gind,2096,1,4189537247,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,gind,2096,2,4202497116,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,labs,3104,0,4322577817,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,labs,3104,1,4335698663,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,labs,3104,2,4322752633,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,lind,4128,0,4421545134,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,lind,4128,1,4434771732,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,128,lind,4128,2,4434559674,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,none,2080,0,3592741678,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,none,2080,1,3618491092,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,none,2080,2,3605271942,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,gabs,2088,0,6363798076,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,gabs,2088,1,6376982704,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,gabs,2088,2,6377014985,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,gind,2096,0,6302097280,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,gind,2096,1,6314947631,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,gind,2096,2,6315259643,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,labs,3104,0,6394589505,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,labs,3104,1,6407245141,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,labs,3104,2,6407006772,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,lind,4128,0,6517436411,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,lind,4128,1,6517656299,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,128,lind,4128,2,6517553013,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,none,2080,0,3577639860,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,none,2080,1,3577404337,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,none,2080,2,3577572600,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,gabs,2088,0,6374249384,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,gabs,2088,1,6387191746,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,gabs,2088,2,6387213198,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,gind,2096,0,6259434988,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,gind,2096,1,6271992895,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,gind,2096,2,6259082531,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,labs,3104,0,6412794355,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,labs,3104,1,6425581544,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,labs,3104,2,6425594325,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,lind,4128,0,6521154063,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,lind,4128,1,6546948907,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,128,lind,4128,2,6533760438,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,none,2080,0,5698756168,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,none,2080,1,5699329139,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,none,2080,2,5711927563,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,gabs,2088,0,8503729011,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,gabs,2088,1,8528775473,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,gabs,2088,2,8514888834,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,gind,2096,0,8379443722,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,gind,2096,1,8405810179,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,gind,2096,2,8392422039,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,labs,3104,0,8501296847,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,labs,3104,1,8500483887,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,labs,3104,2,8501176196,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,lind,4128,0,8643447359,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,lind,4128,1,8642800020,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_regression,128,lind,4128,2,8655563831,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,none,2072,0,1087805814,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,none,2072,1,1087832502,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,none,2072,2,1087350511,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,gabs,2080,0,3642836289,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,gabs,2080,1,3642747369,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,gabs,2080,2,3655379737,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,gind,2088,0,3501610736,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,gind,2088,1,3514518669,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,gind,2088,2,3528143299,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,labs,3096,0,3775821937,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,labs,3096,1,3775405608,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,labs,3096,2,3788827104,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,lind,4120,0,3840680152,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,lind,4120,1,3854970394,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_spline,128,lind,4120,2,3854373899,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,none,2072,0,3190289078,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,none,2072,1,3190819923,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,none,2072,2,3203559708,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,gabs,2080,0,5795021820,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,gabs,2080,1,5808420285,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,gabs,2080,2,5795367361,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,gind,2088,0,5589872006,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,gind,2088,1,5615355157,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,gind,2088,2,5602597930,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,labs,3096,0,5759142321,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,labs,3096,1,5771658127,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,labs,3096,2,5758749453,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,lind,4120,0,5894061005,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,lind,4120,1,5906478652,0
wiki_ts_200M_uint64,200000000,ours,radix,linear_regression,128,lind,4120,2,5906137275,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,none,4144,0,1813015665,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,none,4144,1,1825715025,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,none,4144,2,1825927818,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,gabs,4152,0,5208213211,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,gabs,4152,1,5208261581,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,gabs,4152,2,5221013792,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,gind,4160,0,5039785618,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,gind,4160,1,5065680873,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,gind,4160,2,5052755041,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,labs,6192,0,5166749126,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,labs,6192,1,5166576467,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,labs,6192,2,5179474252,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,lind,8240,0,5258434324,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,lind,8240,1,5258611998,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,256,lind,8240,2,5271496082,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,none,4144,0,3969939160,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,none,4144,1,3969882688,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,none,4144,2,3970252708,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,gabs,4152,0,7349909642,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,gabs,4152,1,7362798631,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,gabs,4152,2,7362498453,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,256,gind,4160,0,7195505935,0
